policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
Epsilon_Greedy,epsilon=0.02,200,13.434061044273738,10.034071285057665,3.399989759216073,23.468132329331404,3
Epsilon_Greedy,epsilon=0.02,201,13.46871510512233,10.056197108156523,3.412517996965807,23.524912213278853,3
Epsilon_Greedy,epsilon=0.02,202,13.515670931238864,10.085458159796737,3.430212771442127,23.601129091035602,3
Epsilon_Greedy,epsilon=0.02,203,13.58148823398409,10.15555768843588,3.4259305455482085,23.73704592241997,3
Epsilon_Greedy,epsilon=0.02,204,13.623741689284408,10.187037209626094,3.4367044796583137,23.810778898910502,3
Epsilon_Greedy,epsilon=0.02,205,13.68430401651893,10.27132841219315,3.41297560432578,23.95563242871208,3
Epsilon_Greedy,epsilon=0.02,206,13.729670390777898,10.316850391122781,3.4128199996551167,24.04652078190068,3
Epsilon_Greedy,epsilon=0.02,207,13.77276317691983,10.366435605885876,3.4063275710339536,24.139198782805707,3
Epsilon_Greedy,epsilon=0.02,208,13.829193093643296,10.42839029851871,3.4008027951245854,24.257583392162005,3
Epsilon_Greedy,epsilon=0.02,209,13.87043214658424,10.48060145461932,3.389830691964921,24.35103360120356,3
Epsilon_Greedy,epsilon=0.02,210,13.898694782578096,10.510189423312367,3.3885053592657286,24.408884205890462,3
Epsilon_Greedy,epsilon=0.02,211,13.956999111191942,10.574182327812792,3.38281678337915,24.531181439004733,3
Epsilon_Greedy,epsilon=0.02,212,13.968951928981042,10.572907555365981,3.3960443736150605,24.54185948434702,3
Epsilon_Greedy,epsilon=0.02,213,13.980886101198768,10.562409801180605,3.4184763000181633,24.543295902379374,3
Epsilon_Greedy,epsilon=0.02,214,13.990415824459163,10.557369363716166,3.4330464607429967,24.54778518817533,3
Epsilon_Greedy,epsilon=0.02,215,13.999369748917998,10.558427898922561,3.4409418499954363,24.55779764784056,3
Epsilon_Greedy,epsilon=0.02,216,14.012919154947317,10.551192508275246,3.461726646672071,24.564111663222562,3
Epsilon_Greedy,epsilon=0.02,217,14.026820235537466,10.547652842427128,3.4791673931103375,24.574473077964594,3
Epsilon_Greedy,epsilon=0.02,218,14.04726757220682,10.535069954437425,3.512197617769395,24.582337526644245,3
Epsilon_Greedy,epsilon=0.02,219,14.055545954037532,10.528816397059456,3.5267295569780757,24.58436235109699,3
Epsilon_Greedy,epsilon=0.02,220,14.059235918646541,10.52540307120412,3.5338328474424205,24.58463898985066,3
Epsilon_Greedy,epsilon=0.02,221,14.067590220184256,10.525389608105964,3.5422006120782914,24.59297982829022,3
Epsilon_Greedy,epsilon=0.02,222,14.081951136305456,10.53098029039676,3.5509708459086955,24.612931426702218,3
Epsilon_Greedy,epsilon=0.02,223,14.101089756906857,10.524409572376788,3.576680184530069,24.625499329283645,3
Epsilon_Greedy,epsilon=0.02,224,14.113563065480072,10.517982109917854,3.595580955562218,24.631545175397925,3
Epsilon_Greedy,epsilon=0.02,225,14.126209030068585,10.518617388963637,3.607591641104948,24.64482641903222,3
Epsilon_Greedy,epsilon=0.02,226,14.135049860660962,10.525543048317525,3.6095068123434366,24.660592908978487,3
Epsilon_Greedy,epsilon=0.02,227,14.146087848066529,10.517221930647219,3.6288659174193096,24.663309778713746,3
Epsilon_Greedy,epsilon=0.02,228,14.154964141668009,10.517726774253251,3.637237367414757,24.672690915921258,3
Epsilon_Greedy,epsilon=0.02,229,14.159524657450506,10.51934011112892,3.640184546321585,24.678864768579427,3
Epsilon_Greedy,epsilon=0.02,230,14.165148093134482,10.519526969239868,3.645621123894614,24.68467506237435,3
Epsilon_Greedy,epsilon=0.02,231,14.17077420536779,10.517020391698113,3.6537538136696774,24.687794597065903,3
Epsilon_Greedy,epsilon=0.02,232,14.182367438595458,10.50887492908801,3.6734925095074473,24.69124236768347,3
Epsilon_Greedy,epsilon=0.02,233,14.199751287397868,10.499716051796108,3.70003523560176,24.699467339193976,3
Epsilon_Greedy,epsilon=0.02,234,14.21413655980372,10.489242221640323,3.7248943381633968,24.703378781444044,3
Epsilon_Greedy,epsilon=0.02,235,14.223621970343137,10.490168378531791,3.7334535918113456,24.71379034887493,3
Epsilon_Greedy,epsilon=0.02,236,14.258574238522181,10.464644235021305,3.7939300035008756,24.723218473543486,3
